0.0	3.65083564356
1.005	5.2999960199
2.01	1.95152238806
3.021	3.52003165182
4.141	2.76562857142
5.143	5.43702994012
6.151	4.38258730158
7.152	5.09928471528
8.153	4.70857142858
9.161	6.38414285714
10.261	4.86052237442
11.262	4.8806073926
12.271	3.23422001982
13.272	4.66515884116
14.281	3.70156590684
15.291	2.62222574258
16.301	2.64754059406
17.311	2.7032079208
18.441	2.5749380531
19.465	3.141625
20.471	2.98532007952
21.481	2.70777029702
22.491	2.31974653466
23.521	2.86881553398
24.651	1.052092035398
25.661	3.22902178218
26.681	2.11755294118
27.701	2.10296470588
28.711	1.754883168316
29.712	4.04523476524
30.721	2.54476114966
31.722	3.58674925074
32.723	4.26971428572
33.731	3.20658730158
34.732	3.8047072927
35.741	2.7824777007
36.761	3.4462745098
37.762	3.64008791208
38.771	3.8483567889
39.781	2.7983049505
40.801	2.83786138614
41.812	3.9079248269
42.882	3.52720747664
43.883	4.8304015984
44.891	3.09865079366
45.911	4.16848364718
46.912	4.39253546454
48.112	5.07526666666
49.152	5.41032307692
50.153	5.99132067932
51.162	4.55094549058
52.163	4.54997802198
53.172	3.52956194252
54.173	4.11083316684
55.182	3.09518334986
56.192	3.7517764471
57.193	3.1011068931
58.282	2.85490541782
59.283	2.88632967032
60.782	1.951050033356
61.792	8.4236039604
62.802	3.06713663366
63.812	2.90173465346
64.822	4.01623762376
65.992	3.32598974358
67.092	3.3358690909
68.093	3.8047072927
69.102	3.1642259663
70.103	3.08721678322
71.123	2.9184
72.142	2.64207262022
73.155	3.00956367226
74.162	3.15064945382
75.163	3.8703056943
76.293	2.57143470484
77.302	3.31899306244
78.352	2.24530285714
79.353	3.8047072927
80.362	3.51105649158
81.382	4.0348543112
82.383	2.94436763236
83.393	3.72746138614
84.402	3.28889593658
85.403	3.89217182818
86.413	3.1926970297
87.423	4.0742019802
88.433	3.34981386138
89.434	3.10604595404
90.443	4.01316154608
91.453	3.1436487026
92.463	4.50762772278
93.464	3.3373986014
94.473	3.32876114966
95.484	4.3299703264
96.493	3.84840436076
97.494	4.41695904096
98.503	3.2846937562
99.504	3.19536463536
100.513	3.53831516352
101.523	4.44261386138
102.524	3.58764435564
103.533	3.53393855302
104.543	3.6207049505
105.623	4.13522962962
106.643	4.27771428572
107.644	3.41581618382
108.653	4.27347472746
109.654	3.9640999001
110.694	3.84213846154
111.713	4.94595044598
112.714	4.25427372628
113.715	4.0280999001
114.724	4.02553022794
115.733	4.3602457879
116.744	4.0555772682
117.753	2.97190882062
118.764	1.426848664688
119.783	2.04058881256
120.794	2.66293175074
121.883	2.97334328358
122.884	2.7114005994
123.896	3.07124110672
124.903	2.63003773584
125.904	1.737078921078
127.024	3.65944285714
128.047	4.34336656892
129.054	3.01230585898
130.083	4.49551797862
131.084	4.11083316684
132.114	2.57505882352
133.115	3.25743056944
134.116	4.78868331668
135.124	2.95166666666
136.134	3.66244752476
137.164	2.46776470588
138.174	1.717275247524
139.215	2.41798270894
140.234	2.75212573674
141.245	1.431802176064
142.344	3.2411617647
143.494	2.75759304348
144.504	3.37123168316
145.514	4.47001980198
146.524	3.77542970298
147.654	2.7486300885
148.694	3.51303076924
149.695	4.37322677322
150.705	4.0149069307
151.706	3.29283516484
152.714	3.99542857142
153.784	3.09659813084
154.794	3.90083168316
155.797	4.12445862412
156.804	3.37302879842
158.014	4.1275455305
159.015	5.05107692308
160.016	3.8731028971
161.415	1.63565975697
162.424	2.40789692766
163.434	2.21047128712
164.69	1.321006369426
166.004	0.549698630136
169.415	1.596200527704
170.425	1.907073267326
171.485	1.9176
172.495	4.03085940594
173.515	2.11996862746
174.544	1.36135276968
175.595	0.812209324452
176.615	0.85217254902
177.625	1.19192079208
178.645	0.987105882352
179.655	0.866851485148
180.685	0.382508737864
181.715	0.386827184466
182.887	0.223672354948
183.925	4.3945072324
184.926	3.80798401598
185.927	3.55032167832
186.935	2.07866666666
187.936	2.77194805194
188.946	2.21305346534
189.955	2.42273934588
191.195	1.986722580646
192.246	2.19224357754
193.263	2.34591150442
194.265	1.463568862276
195.275	1.306363273454
196.317	1.554426103646
197.325	3.51771428572
198.326	3.96942257742
199.327	3.84882317682
200.355	3.27532743362
201.516	4.04142635658
202.517	4.48433166834
203.696	3.69712637828
204.816	4.6158927614
205.826	4.53183366336
206.827	5.96945454546
207.828	5.40314085914
208.846	5.33678585462
209.847	4.3950929071
210.868	4.26502077152
211.876	3.80612698412
212.886	4.78935445544
213.906	3.14508235294
214.932	4.52266666666
215.936	3.63139442232
216.946	3.3157069307
217.956	3.50746930694
218.957	3.4433086913
219.958	4.3950929071
220.967	3.71853746254
221.976	3.25772051536
222.996	3.71237647058
224.006	2.47073267326
225.016	2.60055445544
226.036	2.25221178822
227.096	1.289645283018
228.116	1.008564705882
229.126	2.51386930694
230.136	1.70956039604
231.166	1.503591756624
232.168	1.21805988024
233.186	0.838538310412
234.376	1.852840336134
235.379	3.66974277168
236.386	3.16939821252
237.406	1.566494117648
238.407	2.01857342658
239.676	1.542758077226
240.677	1.793022977022
241.697	2.36047058824
242.717	1.35488627451
243.753	2.46239688716
244.808	0.560166824644
245.862	0.37379886148
246.896	0.97374081238
247.915	0.511057899902
249.152	1.614108502024
250.458	1.893586523736
251.558	1.887985454546
252.568	1.906328712872
253.759	2.01951973132
254.768	2.2193062438
255.788	1.568094117648
256.818	1.678166990292
257.838	1.287529411764
258.839	1.20672927073
259.848	2.80800792864
260.849	2.9411068931
261.858	3.71550445986
262.998	2.35204210526
264.049	3.30772216936
265.05	4.80097502498
266.059	4.20365510406
267.068	4.18968483648
268.069	3.43178421578
269.116	3.63959503342
270.179	4.30139604892
271.181	5.4005269461
272.189	4.7124920635
273.205	5.6228031496
274.208	4.35582851446
275.268	2.31269433962
278.072	0.312239657632
279.139	0.584052483598
280.149	3.11703762376
281.15	3.91135264736
282.169	4.33318940138
283.389	5.08715441784
284.739	4.42388148148
285.74	5.87028971028
286.75	5.85422574258
287.759	5.9765629336
288.761	6.26794411178
289.769	5.1800952381
290.771	4.9346267465
291.889	4.26550268336
293.01	4.2711721677
294.011	3.99883316684
295.019	3.9282063492
296.029	3.56098217822
297.149	3.8607
298.15	4.78868331668
299.16	3.80682772278
300.179	4.40337585868
301.189	3.07616633664
302.208	3.2649421001
303.22	2.63867193676
304.229	3.2539147671
305.239	1.691706930694
306.249	2.05877227722
307.26	2.01343620178
308.27	2.52904554456
309.309	3.32475949368
310.349	0.80856923077
311.53	0.444802709568
312.55	2.42484705882
313.559	1.47510802775
314.56	2.43877722278
315.569	1.80049950446
316.57	2.01168431568
317.571	2.9727072927
318.58	2.9063865213
319.629	1.057391304348
320.659	1.062524271844
321.679	0.879811764706
322.68	0.977982017982
323.9	2.4991577209
324.91	3.83581782178
325.92	2.93222970298
326.93	3.77197623762
327.94	3.30523564356
329.141	3.15943624162
330.15	3.69462041626
331.161	3.76394065282
332.17	2.8485074331
333.171	3.45638361638
334.2	3.29099705014
335.21	2.36217029702
336.222	2.41124110672
337.24	2.3688015717
338.241	3.06571828172
339.251	1.623496503496
340.27	1.156098135426
341.3	1.317530097088
342.306	1.162751491054
343.32	1.144047337278
344.34	1.547856573706
345.381	1.296645533142
346.382	2.47087312688
347.39	2.97238095238
348.401	2.5278892186
349.433	3.10765490196
350.441	2.54538095238
351.58	1.719992976294
352.591	2.2299347181
353.601	1.654003960396
354.602	2.76192607392
355.61	2.85444444444
356.631	3.02273065622
357.64	2.96231516352
358.651	2.54252818992
359.652	2.6289070929
360.662	3.0123089109
361.671	1.966794846382
